sitename,site_id,building_name,building_id,nla,building_address,post_code,sector,num_lifts,year_built,num_rooms,num_beds
AMP Capital Property Assistance Centre,251,1 Thomas Holt Drive North Ryde,12441,12488,1 Thomas Holt D North Ryde- Macquarie Park NSW,2113,commercial,,,,
AMP Capital Property Assistance Centre,251,124 Walker Street - North Sydney,15595,11132,124 Walker Street - North Sydney NSW,2040,commercial,,,,
AMP Capital Property Assistance Centre,251,135 Coronation Drive (CDOP 4),12392,17081,135 Coronation Drive- Milton QLD,4064,commercial,,,,
AMP Capital Property Assistance Centre,251,139 Coronation Drive (CDOP 3),12391,6311,139 Coronation Drive- Milton QLD,4064,commercial,,,,
AMP Capital Property Assistance Centre,251,143 Coronation Drive (Thiess Place),12390,7136,143 Coronation Drive- Milton QLD,4064,commercial,,,,
AMP Capital Property Assistance Centre,251,147 Coronation Drive (Golder Associates),12389,4798,147 Coronation Drive- Milton QLD,4064,commercial,,,,
AMP Capital Property Assistance Centre,251,15-17 Young St Sydney,12433,2885,15-17 Young St- Sydney NSW,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,18 Little Cribb St (CDOP6),12394,4806,18 Little Cribb St- Milton QLD,4064,commercial,,,,
AMP Capital Property Assistance Centre,251,19-23 Cribb St- Brisbane,12397,1158,19-23 Cribb St- Brisbane QLD,4064,commercial,,,,
AMP Capital Property Assistance Centre,251,2-4 Park Road- Rydalmere,12440,3200,2-4 Park Road- Rydalmere NSW,2116,commercial,,,,
AMP Capital Property Assistance Centre,251,20 Loftus Street- Sydney,12347,4051,20 Loftus Street- Sydney NSW,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,20 Windmill Street- Walsh Bay (Bond One),15589,9150,20 Windmill Street- Walsh Bay (Bond One),2000,commercial,,2008,,
AMP Capital Property Assistance Centre,251,203 Papanui Road- Merivale Mall,21539,0,203 Papanui Road- Merivale Mall NZ,,commercial,,,,
AMP Capital Property Assistance Centre,251,3 Thomas Holt Drive- North Ryde,12343,13648,3 Thomas Holt Drive- North Ryde Mcquarie Park NSW,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,30 Little Cribb (Sunsuper Building),12393,8714,30 Little Cribb- Milton QLD,4064,commercial,,,,
AMP Capital Property Assistance Centre,251,330 Collins Street- Melbourne,12365,18337,330 Collins Street- Melbourne,3000,commercial,,,,
AMP Capital Property Assistance Centre,251,35 Collins Street- Melbourne (35-55 Collins Street),12366,48600,35 Collins Street- Melbourne (35-55 Collins Street),3000,commercial,,,,
AMP Capital Property Assistance Centre,251,425 Collins Street,21198,5260,425 Collins Street- Melbourne VIC,3000,commercial,,,,
AMP Capital Property Assistance Centre,251,44 Waterloo Road-  Macquarie Park,12353,4044,44 Waterloo Road-  Macquarie Park NSW,2113,commercial,,,,
AMP Capital Property Assistance Centre,251,45 Cribb St (Childcare / multi-level car park),12395,1381,45 Cribb St- Milton QLD,4064,commercial,,,,
AMP Capital Property Assistance Centre,251,5 Thomas Holt Drive- North Ryde (Foxtel Building),12442,11863,5 Thomas Holt Drive- North Ryde NSW,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,5-7 Young St Sydney,12434,1200,5-7 Young St Sydney NSW,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,50 Waterloo Road- Macquarie Park,21433,3701,50 Waterloo Road- Macquarie Park NSW,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,558 Little Bourke St Car Park- Melbourne,12370,205,558 Little Bourke St- Melbourne VIC,3000,carpark,,,,
AMP Capital Property Assistance Centre,251,577 Little Bourke Street- Melbourne (Bourke Place Studios),12368,2362,577 Little Bourke Street- Melbourne VIC,3000,commercial,,,,
AMP Capital Property Assistance Centre,251,600 Bourke Street- Melbourne (Bourke Place Complex),12367,64158,600 Bourke Street- Melbourne VIC,3000,commercial,,,,
AMP Capital Property Assistance Centre,251,68 Waterloo Rd,12836,13955,68 Waterloo Rd,,commercial,,,,
AMP Capital Property Assistance Centre,251,7 Macquarie Place- Sydney ,22062,13553,7 Macquarie Place- Sydney NSW ,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,700 Bourke Street- Melbourne,20198,64084,700 Bourke Street- Melbourne VIC,3000,commercial,,,,
AMP Capital Property Assistance Centre,251,9-13 Young St Sydney,12435,5953,9-13 Young St- Sydney NSW,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,AMP Building Sydney Cove (33 Alfred Street),12427,31761,33 Alfred Street- Sydney NSW,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,AMP Centre (50 Bridge St Sydney),12426,56148,50 Bridge St- Sydney NSW,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,AMP General House (2-10 Loftus Street),12428,5886,2-10 Loftus Street- Sydney NSW,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,Angel Place (123 Pitt Street),12424,47176,123 Pitt Street- Sydney NSW,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,Bayfair Shopping Centre (19 Girven Rd- Mount Maunganui),11938,34835,19 Girven Rd- Mount Maunganui NZ,,residential,,,,
AMP Capital Property Assistance Centre,251,Botany Town Centre (588 Chapel Road- Botany),12416,53000,588 Chapel Road- Botany Auckland 2016 NZ,,retail,,,,
AMP Capital Property Assistance Centre,251,Casula Mall (Crn Kurranjong Road and Ingham Dr- Casula- NSW),12725,20128,Crn Kurranjong Road and Ingham Dr- Casula- NSW,2170,commercial,,,,
AMP Capital Property Assistance Centre,251,CDOP8 (Open lot Car Park)- Brisbane,12396,4500,19 Little Cribb St- Milton QLD,4064,commercial,,,,
AMP Capital Property Assistance Centre,251,Centre City Shopping Centre - 11 Gill Street- New Plymouth,21408,14525,11 Gill Street- New Plymouth NZ,,commercial,,,,
AMP Capital Property Assistance Centre,251,Collins Place ANZ Tower (35-55 Collins Street),12373,145000,35/55 Collins Street- Melbourne VIC,3000,commercial,,,,
AMP Capital Property Assistance Centre,251,Collins Place Complex (35-55 Collins Street),12524,103034,35/55 Collins Street- Melbourne VIC,3000,commercial,,,,
AMP Capital Property Assistance Centre,251,Collins Place Prof Suites (35-55 Collins Street),12371,4400,35/55 Collins Street- Melbourne VIC,3000,commercial,,,,
AMP Capital Property Assistance Centre,251,Collins Place Retail (35-55 Collins Street),12372,6000,35/55 Collins Street- Melbourne VIC,3000,commercial,,,,
AMP Capital Property Assistance Centre,251,Crossroads Homemaker (Cnr Camden Valley Way & Beech Road- Casula),11948,50286,Cnr Camden Valley Way & Beech Road- Casula NSW,2170,commercial,,,,
AMP Capital Property Assistance Centre,251,Crossroads Industrial,12515,0,Cnr Camden Valley Way & Beech Road- Casula NSW,2170,commercial,,,,
AMP Capital Property Assistance Centre,251,Crossroads Lot A,12513,0,Cnr Camden Valley Way & Beech Road- Casula NSW,2170,commercial,,,,
AMP Capital Property Assistance Centre,251,Crossroads Lot C1,12514,0,Cnr Camden Valley Way & Beech Road- Casula NSW,2170,commercial,,,,
AMP Capital Property Assistance Centre,251,Crossroads Owners Association,12516,0,Cnr Camden Valley Way & Beech Road- Casula NSW,2170,commercial,,,,
AMP Capital Property Assistance Centre,251,Dapto (75-87 Princes Highway Dapto),11949,21747,75-87 Princes Highway- Dapto Mall- Dapto NSW,2530,supermarket,,,,
AMP Capital Property Assistance Centre,251,Garden City House (125 Riseley Street- Booragoon),12499,0,Garden City House (125 Riseley Street- Booragoon),6154,commercial,,,,
AMP Capital Property Assistance Centre,251,Garden City Shopping Centre (125 Riseley Street- Booragoon),12452,70648,125 Riseley Street- Booragoon WA,6154,retail- commercial,,1972,,
AMP Capital Property Assistance Centre,251,Hotel Sofitel Collins Place (35-55 Collins Street),12369,40000,35/55 Collins Street- Melbourne VIC,3000,commercial,,,,
AMP Capital Property Assistance Centre,251,Karrinyup North Court Building (200 Karrinyup Road KARRINYUP,12535,0,200 Karrinyup Road- Karrinyup WA,6018,commercial,,,,
AMP Capital Property Assistance Centre,251,Karrinyup Shopping Centre (200 Karrinyup Road KARRINYUP),11941,59634,200 Karrinyup Road- Karrinyup WA,6018,commercial,,,,
AMP Capital Property Assistance Centre,251,Macquarie Centre (192 - 223  Herring Road Macquarie Park- NSW),11902,99000,192/223  Herring Road- Macquarie Park NSW,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,Malvern Central Residential (110-122 WATTLETREE RD- MALVERN),12420,0,110/122 Wattletree Rd- Malvern Armadale VIC,3143,commercial,,,,
AMP Capital Property Assistance Centre,251,Malvern Central Retail (110-122 WATTLETREE RD- MALVERN),12386,15455,110/122 Wattletree Rd- Malvern Armadale VIC,3143,commercial,,,,
AMP Capital Property Assistance Centre,251,Manukau Supa Centa - 106 Cavendish Drive ,12560,0,106 Cavendish Drive- Manukau Auckland NZ ,,commercial,,,,
AMP Capital Property Assistance Centre,251,Manukau Supa Centa - 55 Lambie Drive ,12561,0,55 Lambie Drive- Manukau Auckland NZ ,,commercial,,,,
AMP Capital Property Assistance Centre,251,Manukau Supa Centa - 72 Cavendish Drive ,12415,37040,72 Cavendish Drive- Manukau Auckland NZ ,,commercial,,,,
AMP Capital Property Assistance Centre,251,Manukau Supa Centa - Body Corporate ,12562,0,Manukau Supa Centa- Manukau Auckland NZ ,,commercial,,,,
AMP Capital Property Assistance Centre,251,Marrickville Industrial Land,12508,0,Marrickville Industrial Land- Marickville NSW,2204,commercial,,,,
AMP Capital Property Assistance Centre,251,Marrickville Metro (34 Victoria Rd- Marrickville- NSW 2204),11984,23120,34 Victoria Rd- Marrickville NSW ,2204,commercial,,,,
AMP Capital Property Assistance Centre,251,Merivale Mall- 189 Papanui Road- Christchurch ,20798,7580,Merivale Mall- 189 Papanui Road- Christchurch NZ,,commercial,,,,
AMP Capital Property Assistance Centre,251,National Australia Bank House (255 George Street),12430,40364,255 George Street- Sydney NSW,2000,commercial,,,,
AMP Capital Property Assistance Centre,251,National Operations,17367,0,National Operations,,commercial,,,,
AMP Capital Property Assistance Centre,251,Nelson Junction - 99 Quarantine Road- Nelson,21409,11641,99 Quarantine Road- Nelson NZ,,commercial,,,,
AMP Capital Property Assistance Centre,251,Northbridge Plaza (79-113 Sailors Bay Road- Northbridge),11900,7785,79/113 Sailors Bay Road- Northbridge NSW,2063,commercial,,,,
AMP Capital Property Assistance Centre,251,Northwood Supa Centre - 1 Radcliffe Road- Christchurch,21410,33284,1 Radcliffe Road- Christchurch NZ,,commercial,,,,
AMP Capital Property Assistance Centre,251,NSW Test Site,11353,1500,NSW Test Site,,commercial,,,,
AMP Capital Property Assistance Centre,251,Ocean Keys 35 Ocean Keys,12505,0,Ocean Keys 35 Ocean Keys WA,6030,shopping centre,,,,
AMP Capital Property Assistance Centre,251,Ocean Keys Residential 44 Key Largo Drive- Clarkson,20537,1502,Ocean Keys Residential 44 Key Largo Drive- Clarkson,6030,commercial,,,,
AMP Capital Property Assistance Centre,251,Ocean Keys Shopping Centre,12451,22760,Ocean Keys Shopping Centre- Key Largo Dr WA,6030,commercial,,,,
AMP Capital Property Assistance Centre,251,Pacific Fair (Hooker Boulevard- Pacific Fair),11955,104494,Hooker Boulevard- Broadbeach QLD,4218,commercial,,,,
AMP Capital Property Assistance Centre,251,Royal Randwick (73 Belmore Road- Randwick),11899,14872,73 Belmore Road- Randwick NSW,2031,commercial,,,,
AMP Capital Property Assistance Centre,251,Rydalmere Metro Centre Complex (38-46 South Street- NSW),12352,36670,38-46 South Street- Rydalmere NSW,2116,commercial,,,,
AMP Capital Property Assistance Centre,251,Stanley House- 153 Stanley St Southbank ,21163,3293,153 Stanley St Southbank QLD ,4101,commercial,,,,
AMP Capital Property Assistance Centre,251,Stud Park Shopping Centre- Stud Park ,21077,26043,Stud Park- Rowville VIC ,3178,commercial,,,,
AMP Capital Property Assistance Centre,251,The Palms (18 Marshlands Road-  Christchurch),11962,8852,18 Marshlands Road-  Christchurch NZ,,commercial,,,,
AMP Retail Plaza,255,AMP Retail Plaza,11364,0,,,,,,,
AMP Workplace Property Assistance Centre,380,104 Melbourne St BRISBANE (Workplace - AF738),17153,1381,104 Melbourne St- Brisbane QLD,4101,commercial,,1983,,
AMP Workplace Property Assistance Centre,380,16 Altona St. WEST PERTH (Workplace - AF723),17156,562,16 Altona St- West Perth WA,6005,commercial,,,,
AMP Workplace Property Assistance Centre,380,185 Fullarton Rd  DULWICH (Workplace - AF722),17154,718,185 Fullarton Rd- Dullwich SA,5065,commercial,,,,
AMP Workplace Property Assistance Centre,380,192 Ann Street BRISBANE (Workplace - AF720),17152,1200,192 Ann Street- Brisbane QLD,4000,commercial,,2001,,
AMP Workplace Property Assistance Centre,380,20 Hunter St SYDNEY (Workplace - AF734),17144,362,20 Hunter St- Sydney NSW,2000,commercial,,1998,,
AMP Workplace Property Assistance Centre,380,33 Alfred St. SYDNEY (Workplace - AF716),17142,0,33 Alfred St- Sydney NSW,2000,commercial,,1962,,
AMP Workplace Property Assistance Centre,380,33 Herbert St- ST. LEONARDS (Workplace - AF728),17302,3881,33 Herbert St- ST.Leonards NSW,2065,commercial,,,,
AMP Workplace Property Assistance Centre,380,35 Collins St MELBOURNE (Workplace - AF729),17150,241,35 Collins St- Melbourne VIC,3205,commercial,,,,
AMP Workplace Property Assistance Centre,380,50 Bridge St- SYDNEY (Workplace - AF718),17301,114686,50 Bridge St- Sydney NSW,2000,commercial,,,,
AMP Workplace Property Assistance Centre,380,750 Collins St MELBOURNE (Workplace - AF736),17148,37402,750 Collins St- Melbourne VIC,3205,commercial,,,,
AMP Workplace Property Assistance Centre,380,Canberra Ave GRIFFITH (Workplace - AF725),17157,146,Canberra Ave- Griffith ACT,2603,commercial,,,,
AMP Workplace Property Assistance Centre,380,Cavendish - 50 Pirie Street ADELAIDE (Workplace - AF744),17170,1500,50 Pirie Street- Adelaied SA,5000,commercial,,,,
AMP Workplace Property Assistance Centre,380,Genesys - 27 Elizabeth Steet HOBART (Workplace - FX890),17159,978,27 Elizabeth Steet- Hobart TAS,7000,commercial,,,,
AMP Workplace Property Assistance Centre,380,ipac - 108 Herries Street TOOWOOMBA (Workplace - IX712),17167,162,108 Herries Street- Toowoomba QLD,4350,commercial,,,,
AMP Workplace Property Assistance Centre,380,ipac - 11 National Circuit- Barton (Workplace - IX716),20163,295,11 National Circuit- Barton ACT,2600,commercial,,,,
AMP Workplace Property Assistance Centre,380,ipac - 111-115 Grafton Street- Cairns (Workplace - IX715),20164,720,111-115 Grafton Street- Cairns QLD,4870,commercial,,,,
AMP Workplace Property Assistance Centre,380,ipac - 113 Charters Towers Rd TOWNSVILLE (Workplace - IZ713),17164,219,113 Charters Towers Rd- Townsville QLD,4812,commercial,,,,
AMP Workplace Property Assistance Centre,380,ipac - 135 Fullarton Road ROSE PARK (Workplace - IZ710),17168,293,135 Fullarton Road- Rose Park SA,5067,commercial,,,,
AMP Workplace Property Assistance Centre,380,ipac - 18 Stuart Street- Tweed Heads (Workplace - IX718),21327,398,18 Stuart Street- Tweed Heads NSW,2485,commercial,,,,
AMP Workplace Property Assistance Centre,380,ipac - 2124 Gold Coast Highway MIAMI (Workplace - IX717),17162,728,2124 Gold Coast Highway- Miami QLD,4220,commercial,,,,
AMP Workplace Property Assistance Centre,380,ipac - 240 Queen Street BRISBANE (Workplace - IZ709),17169,858,240 Queen Street- Brisbane QLD,4000,commercial,,,,
AMP Workplace Property Assistance Centre,380,ipac - 251 Wharf Road NEWCASTLE (Workplace - IX701),17163,255,ipac - 251 Wharf Road NEWCASTLE (Workplace - IX701),2300,commercial,,,,
AMP Workplace Property Assistance Centre,380,ipac - 4 Ilya Avenue- Erina (Workplace - IX719),21337,108,4 Ilya Avenue- Erina NSW,2250,commercial,,,,
AMP Workplace Property Assistance Centre,380,Ipac - Suite 4- Ground- Enterprise 1: 4 Innovation Way- North Wollongong,21072,182,Suite 4- Ground- 4 Innovation Way- North Wollongong NSW,2500,commercial,,,,
AMP Workplace Property Assistance Centre,380,ipac - Suite 602- Level 6- 67 Albert Avenue CHATSWOOD (Workplace - IX703),17166,353,ipac - Suite 602- Level 6- 67 Albert Avenue CHATSWOOD (Workplace - IX703),2067,commercial,,,,
AMP Workplace Property Assistance Centre,380,ipac : 3 - 5 Stapleton St SUTHERLAND (Workplace - IX704),17158,200,ipac : 3 - 5 Stapleton St SUTHERLAND (Workplace - IX704),2232,commercial,,,,
AMP Workplace Property Assistance Centre,380,Jessie St. Centre 2 - 12 Macquarie Street PARRAMATTA (Workplace - AF717),17146,10783,12 Macquarie Street Parramatta NSW,2150,commercial,,,,
AMP Workplace Property Assistance Centre,380,Level 5- 70 Hindmarsh Square- ADELAIDE (Workplace - AF740),23249,874,Level 5- 70 Hindmarsh Square- Adelaide SA,5000,commercial,,,,
AMP Workplace Property Assistance Centre,380,Levels 4 & 5- 50 Bridge Street- SYDNEY (Workplace - IX700),17997,2401,Levels 4 & 5- 50 Bridge Street- Sydney NSW,2000,commercial,23,,,
AMP Workplace Property Assistance Centre,380,SuperConcepts - 2 Chifley Square (Workplace - AF741),23064,0,2 Chifley Square- Sydney NSW,2000,commercial,,,,
APPF Industrial Portfolio,110,112-120 Euston Road- Alexandria,4633,0,112-120 Euston Road- Alexandria NSW,2015,commercial,,,,
APPF Industrial Portfolio,110,14 Epic Place- Villawood,3492,0,14 Epic Place- Villawood NSW,2163,commercial,,,,
APPF Industrial Portfolio,110,1A Bessemer Street- Blacktown,3493,0,1A Bessemer Street- Blacktown,2148,warehouse,,,,
APPF Industrial Portfolio,110,23 Ferris McDonald Road- Monarto,4818,0,23 Ferris McDonald Road- Monarto SA,5254,commercial,,,,
APPF Industrial Portfolio,110,27 Holbeche Road- Arndell Park,4816,0,27 Holbeche Road- Arndell Park NSW,2148,commercial,,,,
APPF Industrial Portfolio,110,28 Honeycomb Drive- Eastern Creek- NSW,23286,15947,28 Honeycomb Drive- Eastern Creek- NSW,2766,commercial,,,,
APPF Industrial Portfolio,110,28-38 Salta Drive- Altona North- VIC,23285,23854,28-38 Salta Drive- Altona North- VIC,3205,commercial,,,,
APPF Industrial Portfolio,110,2828 Ipswich Road- Darra,18187,13928,2828 Ipswich Road- Darra QLD,4076,commercial,,,,
APPF Industrial Portfolio,110,29 Davis Road- Wetherill Park ,4631,0,29 Davis Road- Wetherill Park NSW,2164,commercial,,,,
APPF Industrial Portfolio,110,3-9 Birralee Road- Regency Park,4849,0,9/3-9 Birralee Road- Regency Park SA,5010,commercial,,,,
APPF Industrial Portfolio,110,3/1464 Ferntree Gully Road- Knoxfield,13241,0,3/1464 Ferntree Gully Road- Knoxfield VIC,3180,commercial,,,,
APPF Industrial Portfolio,110,30 Distribution Drive- Truganina,18751,18655,30 Distribution Drive- Truganina,3029,commercial,,,,
APPF Industrial Portfolio,110,333 Fitzgerald Road- Derrimut,4869,0,333 Fitzgerald Road- Derrimut VIC,3030,commercial,,,,
APPF Industrial Portfolio,110,4 Beach Street- Eastern Creek,4815,0,4 Beach Street- Eastern Creek NSW,2766,commercial,,,,
APPF Industrial Portfolio,110,41-55 Elgar St- Derrimut,21183,0,41-55 Elgar St- Derrimut VIC,3030,commercial,,,,
APPF Industrial Portfolio,110,42 Lamb Street- Glendenning,4627,0,42 Lamb Street- Glendenning NSW,2761,retail,,,,
APPF Industrial Portfolio,110,450 Princes Highway- Noble Park,4868,0,450 Princes Highway- Noble Park VIC,3174,commercial,,,,
APPF Industrial Portfolio,110,49-53 Hotham Parade- Artarmon,4383,0,53/49-53 Hotham Parade- Artarmon NSW,2064,commercial,,,,
APPF Industrial Portfolio,110,514 Boundary Road- Richlands,11786,0,514 Boundary Road- Richlands QLD,4077,commercial,,,,
APPF Industrial Portfolio,110,557 Mt Derrimut Road- Derrimut,13240,0,557 Mt Derrimut Road- Derrimut VIC,3030,commercial,,,,
APPF Industrial Portfolio,110,639 Gardeners Road- Mascot,4632,0,639 Gardeners Road- Mascot NSW,2020,commercial,,,,
APPF Industrial Portfolio,110,69 Sargents Road- Minchinbury,4817,0,69 Sargents Road- Minchinbury NSW,2770,warehouse,,,,
APPF Industrial Portfolio,110,70 Fulcrum Street- Richlands,20007,0,70 Fulcrum Street- Richlands QLD,4077,commercial,,,,
APPF Industrial Portfolio,110,782-794 Boundary Road- Richlands,4852,0,782-794 Boundary Road- Richlands QLD,4077,commercial,,,,
